EX,EM,69r0,69r2,69r8,69r32,69r128,69r512
490,"796,371","2,290,714","1,040,245","20,313","824,742","1,212,753","1,083,278"
490,"801,143","609,651","662,902","503,042","52,006","50,358","10,514"
490,"805,915","45,262","505,763","664,712","107,646","134,056","28,007"
490,"810,688","238,611","-79,941","-26,862","26,176","-53,129","211,921"
490,"815,461","1,437,796","827,259","880,271","190,673","1,198,957","508,846"
490,"820,236","183,426","-188,165","-55,722","-267,989","103,879","-347,528"
490,"825,011","1,223,339","2,166","2,499","506,514","-210,224","400,426"
480,"246,67",0,0,0,0,0,0
480,"251,159",0,0,0,0,0,0
480,"255,652",0,0,0,0,0,0
480,"260,149",0,0,0,0,0,0
480,"264,65",0,0,0,0,0,0
480,"269,154",0,0,0,0,0,0
480,"273,662",0,0,0,0,0,0
480,"278,174",0,0,0,0,0,0
480,"282,689",0,0,0,0,0,0
480,"287,208",0,0,0,0,0,0
480,"291,73",0,0,0,0,0,0
480,"296,256",0,0,0,0,0,0
480,"300,786",0,0,0,0,0,0
480,"305,319",0,0,0,0,0,0
480,"309,855",0,0,0,0,0,0
480,"314,395",0,0,0,0,0,0
480,"318,939",0,0,0,0,0,0
480,"323,486",0,0,0,0,0,0
480,"328,036",0,0,0,0,0,0
480,"332,59",0,0,0,0,0,0
480,"337,147",0,0,0,0,0,0
480,"341,708",0,0,0,0,0,0
480,"346,272",0,0,0,0,0,0
480,"350,839",0,0,0,0,0,0
480,"355,409",0,0,0,0,0,0
480,"359,983",0,0,0,0,0,0
480,"364,56",0,0,0,0,0,0
480,"369,14",0,0,0,0,0,0
480,"373,724",0,0,0,0,0,0
480,"378,31",0,0,0,0,0,0
480,"382,9",0,0,0,0,0,0
480,"387,493",0,0,0,0,0,0
480,"392,089",0,0,0,0,0,0
480,"396,689",0,0,0,0,0,0
480,"401,291",0,0,0,0,0,0
480,"405,896",0,0,0,0,0,0
480,"410,505",0,0,0,0,0,0
480,"415,116",0,0,0,0,0,0
480,"419,731",0,0,0,0,0,0
480,"424,348",0,0,0,0,0,0
480,"428,968",0,0,0,0,0,0
480,"433,592",0,0,0,0,0,0
480,"438,218",0,0,0,0,0,0
480,"442,847",0,0,0,0,0,0
480,"447,479",0,0,0,0,0,0
480,"452,114",0,0,0,0,0,0
480,"456,751",0,0,0,0,0,0
480,"461,392",0,0,0,0,0,0
480,"466,035",0,0,0,0,0,0
480,"470,681",0,0,0,0,0,0
480,"475,329",0,0,0,0,0,0
480,"479,98",0,0,0,0,0,0
480,"484,634",0,0,0,0,0,0
480,"489,291",0,0,0,0,0,0
480,"493,95","29,315,395","10,221,714","2,438,977","677,543","25,403","84,597"
480,"498,612","39,254,241","13,350,212","34,286","1,629,862","34,561","611,034"
480,"503,276","48,922,549","16,184,428","4,505,576","916,155","1,051,492","357,435"
480,"507,943","56,213,789","17,954,448","4,446,051","1,115,098","20,187","-288,365"
480,"512,612","64,310,821","21,389,451","5,809,969","2,318,321","706,535","639,108"
480,"517,284","70,221,754","23,008,251","6,379,821","1,490,859","368,926","569,413"
480,"521,959","77,124,079","25,343,968","6,791,447","220,886","70,338","619,385"
480,"526,635","81,073,657","25,667,949","6,678,641","2,015,856","949,814","300,272"
480,"531,314","84,200,379","26,727,359","6,867,935","2,088,482","82,857","199,497"
480,"535,996","87,325,564","27,836,848","7,079,853","2,157,827","1,011,287","202,067"
480,"540,68","888,527","28,642,085","7,403,183","24,97","958,166","735,455"
480,"545,366","90,656,357","285,393","7,431,392","2,587,159","793,971","29,401"
480,"550,055","87,997,409","27,848,027","6,386,289","2,237,702","206,444","-366,364"
480,"554,746","881,125","27,855,071","7,123,543","1,920,424","470,979","296,032"
480,"559,439","85,045,618","27,071,305","7,025,103","1,636,364","685,115","-72,321"
480,"564,134","83,207,554","25,895,243","6,609,267","2,059,981","620,205","33,436"
480,"568,832","79,448,778","25,335,304","6,718,755","2,317,138","663,938","501,632"
480,"573,532","74,305,866","23,241,261","5,883,566","1,376,717","231,459","-150,977"
480,"578,234","71,519,788","22,590,098","5,273,217","1,321,182","346,681","33,668"
480,"582,938","68,506,755","21,754,802","5,978,361","2,266,215","706,873","1,003,209"
480,"587,644","63,801,484","18,960,141","5,011,873","1,346,512","355,197","-2,056"
480,"592,352","59,241,224","17,965,533","4,756,227","943,366","716,678","150,219"
480,"597,062","5,353,035","16,801,547","4,281,667","1,160,102","55,958","-21,053"
480,"601,775","50,569,632","16,478,257","4,515,053","1,229,966","34,612",426
480,"606,489","46,874,894","14,407,622","4,171,644","1,067,623","446,696","97,545"
480,"611,205","42,377,556","13,083,327","2,918,147","1,506,956","-81,015","-1,178,023"
480,"615,923","40,993,389","11,999,014","3,441,008","1,433,212","399,381","-77,231"
480,"620,644","37,152,297","11,087,038","2,834,368","622,791","-141,279",395
480,"625,366","34,935,784","10,863,475","3,049,845","107,838","82,413","143,476"
480,"630,089","30,374,979","9,317,009","1,872,975","369,344","39,675","-866,041"
480,"634,815","29,347,353","9,268,042","2,867,395","1,206,798","77,082","501,116"
480,"639,543","2,593,512","7,680,505","1,959,422","353,564","-20,959","-209,609"
480,"644,272","24,642,548","7,739,599","2,579,999","1,333,852","573,432","594,651"
480,"649,003","21,571,201","641,104","1,783,768","279,007","300,427","-859,563"
480,"653,736","20,828,873","6,178,992","1,401,719","854,492","482,252","350,736"
480,"658,47","17,618,576","4,343,911","1,171,871","-68,714","-290,311","-865,909"
480,"663,206","16,283,671","558,787","1,261,223","96,864","450,788","-336,558"
480,"667,944","15,819,295","4,525,475","1,637,003","682,943","319,455","-66,313"
480,"672,683","13,533,927","3,954,634","1,264,883","943,423","552,977","552,847"
480,"677,424","13,246,008","3,999,958","1,744,464","1,071,019","-20,441","304,932"
480,"682,166","11,522,369","3,928,912","1,129,056","659,044","400,464","494,196"
480,"686,91","10,441,596","2,498,386","309,163","570,712","2,388","475,098"
480,"691,656","8,448,178","3,033,508","552,816","191,955",-554,"-553,435"
480,"696,403","8,945,173","2,559,987","170,214","243,326","-243,938","-657,511"
480,"701,151","8,001,807","2,174,621","519,226","593,303","617,907","149,035"
480,"705,901","7,056,232","1,884,145","27,631","401,829","-225,629","15,071"
480,"710,652","5,558,493","1,631,747","-281,656","-40,912","-460,071","584,112"
480,"715,404","6,547,296","2,486,402","1,036,749","804,047","209,338","442,128"
480,"720,158","57,001","1,099,333","576,035","-103,376","-442,956","471,292"
480,"724,913","5,119,625","1,645,052","476,926","55,652","-238,979","-901,019"
480,"729,669","3,803,706","1,795,731","-79,344","429,264","696,871","-18,599"
480,"734,427","4,331,173","1,007,803","-191,352","32,608","-300,262","-55,311"
480,"739,185","3,655,581","1,579,276","581,615","498,611","-54,968","387,545"
480,"743,945","3,275,968","931,442","-763,987","-312,152","-170,977","-904,585"
480,"748,706","3,638,882","1,117,994","-114,293","-515,257","372,504","-342,966"
480,"753,468","3,130,983","1,903,218","1,083,525","528,136","-377,943","411,235"
480,"758,231","3,155,075","872,556","391,761","-178,686","-178,588","181,769"
480,"762,995","3,266,865","396,376","-306,209","-519,907","182,145","-1,185"
480,"767,761","3,374,284","109,538","439,675","845,362","-527,557","751,598"
480,"772,527","1,570,424","660,802","409,844","1,099,664","-561,986","378,624"
480,"777,294","2,275,941","684,141","-30,434","391,699","489,116","34,958"
480,"782,062","1,413,308","230,353","-196,782","788,652","361,566","1,017,511"
480,"786,831","115,231","-201,358","35,943","915,286","272,704","779,652"
480,"791,601","2,206,985","781,215","-271,501","-10,182","-712,605","-372,918"
480,"796,371","2,906,099","1,577,814","1,856,978","1,332,852","1,402,689","1,123,181"
480,"801,143","688,256","279,488","21,029","752,478","537,225","257,266"
480,"805,915","904,852","905,093","495,822","323,738","-84,946","108,755"
480,"810,688","515,911","20,979","128,393","-172,768","-301,816","149,585"
480,"815,461","1,012,546","388,469","-84,888","-192,478","280,802","2,292"
480,"820,236","-348,746","-520,708","-865,373","-67,174","-1,101,998","-844,136"
480,"825,011","1,098,718","345,489","452,992","34,544","-63,239","15,197"
470,"246,67",0,0,0,0,0,0
470,"251,159",0,0,0,0,0,0
470,"255,652",0,0,0,0,0,0
470,"260,149",0,0,0,0,0,0
470,"264,65",0,0,0,0,0,0
470,"269,154",0,0,0,0,0,0
470,"273,662",0,0,0,0,0,0
470,"278,174",0,0,0,0,0,0
470,"282,689",0,0,0,0,0,0
470,"287,208",0,0,0,0,0,0
470,"291,73",0,0,0,0,0,0
470,"296,256",0,0,0,0,0,0
470,"300,786",0,0,0,0,0,0
470,"305,319",0,0,0,0,0,0
470,"309,855",0,0,0,0,0,0
470,"314,395",0,0,0,0,0,0
470,"318,939",0,0,0,0,0,0
470,"323,486",0,0,0,0,0,0
470,"328,036",0,0,0,0,0,0
470,"332,59",0,0,0,0,0,0
470,"337,147",0,0,0,0,0,0
470,"341,708",0,0,0,0,0,0
470,"346,272",0,0,0,0,0,0
470,"350,839",0,0,0,0,0,0
470,"355,409",0,0,0,0,0,0
470,"359,983",0,0,0,0,0,0
470,"364,56",0,0,0,0,0,0
470,"369,14",0,0,0,0,0,0
470,"373,724",0,0,0,0,0,0
470,"378,31",0,0,0,0,0,0
470,"382,9",0,0,0,0,0,0
470,"387,493",0,0,0,0,0,0
470,"392,089",0,0,0,0,0,0
470,"396,689",0,0,0,0,0,0
470,"401,291",0,0,0,0,0,0
470,"405,896",0,0,0,0,0,0
470,"410,505",0,0,0,0,0,0
470,"415,116",0,0,0,0,0,0
470,"419,731",0,0,0,0,0,0
470,"424,348",0,0,0,0,0,0
470,"428,968",0,0,0,0,0,0
470,"433,592",0,0,0,0,0,0
470,"438,218",0,0,0,0,0,0
470,"442,847",0,0,0,0,0,0
470,"447,479",0,0,0,0,0,0
470,"452,114",0,0,0,0,0,0
470,"456,751",0,0,0,0,0,0
470,"461,392",0,0,0,0,0,0
470,"466,035",0,0,0,0,0,0
470,"470,681",0,0,0,0,0,0
470,"475,329",0,0,0,0,0,0
470,"479,98",0,0,0,0,0,0
470,"484,634","25,577,595","8,932,767","2,140,039","742,337","6,627","110,485"
470,"489,291","34,544,079","11,551,203","2,759,674","38,897","144,343","-356,268"
470,"493,95","44,764,065","15,206,312","3,980,625","989,066","144,456","-88,971"
470,"498,612","57,129,647","1,919,813","5,113,798","1,848,733","412,317","367,671"
470,"503,276","69,171,709","22,740,171","5,813,302","1,733,158","644,531","255,478"
470,"507,943","79,679,283","26,813,883","6,826,601","1,630,684","58,792","1,074"
470,"512,612","88,923,334","2,972,365","8,320,996","2,478,909","903,838","870,518"
470,"517,284","98,194,357","32,222,668","8,661,627","2,175,415","25,281","38,453"
470,"521,959","104,953,237","34,717,994","885,002","2,886,564","779,565","461,078"
470,"526,635","109,134,831","35,806,166","9,785,022","2,983,548","1,191,667","721,454"
470,"531,314","112,696,247","37,306,409","9,281,707","2,873,156","778,826","471,519"
470,"535,996","114,704,042","37,873,537","10,103,777","3,064,233","91,856","586,486"
470,"540,68","116,844,377","38,094,706","10,089,431","286,054","976,214","459,904"
470,"545,366","117,004,734","37,543,748","9,857,899","3,088,409","1,052,406","531,715"
470,"550,055","115,655,074","36,456,188","9,663,214","2,516,501","739,877","-69,234"
470,"554,746","111,187,492","35,797,048","9,559,282","2,702,998","824,341","480,075"
470,"559,439","108,981,155","34,784,478","9,305,986","2,656,612","842,741","275,914"
470,"564,134","104,469,321","32,670,453","8,632,546","2,669,216","885,449","-24,656"
470,"568,832","98,797,153","32,024,225","8,645,597","2,475,697","966,911","40,071"
470,"573,532","94,472,446","29,667,956","7,301,367","1,931,517","417,189","238,073"
470,"578,234","88,907,092","27,771,858","7,276,696","1,628,157","56,687","84,182"
470,"582,938","82,814,499","26,101,279","7,396,719","1,961,177","81,645","487,385"
470,"587,644","77,029,831","23,591,974","6,519,347","1,779,541","736,618","29,467"
470,"592,352","7,156,611","22,111,614","56,133","1,188,741","495,291","-12,733"
470,"597,062","65,143,569","20,694,895","5,185,679","1,486,079","-25,185","-50,215"
470,"601,775","61,288,249","19,332,908","5,019,716","1,033,803","580,103","327,805"
470,"606,489","55,919,089","17,315,587","4,648,853","1,285,909","216,599","572,922"
470,"611,205","51,226,393","161,934","3,873,255","1,363,169","372,891","-51,712"
470,"615,923","46,891,969","14,304,605","3,928,384","1,147,997","352,343","-195,562"
470,"620,644","43,258,579","13,184,183","3,880,857","1,148,195","567,779","475,314"
470,"625,366","39,265,162","12,659,661","3,522,741","124,053","213,616","93,574"
470,"630,089","35,728,679","11,163,613","2,812,722","905,604","527,273","-13,511"
470,"634,815","32,946,966","10,198,757","2,643,837","967,254","245,379","122,756"
470,"639,543","29,919,667","9,122,033","2,491,973","657,014","260,188","314,839"
470,"644,272","27,091,995","8,432,652","2,121,624","748,532","415,981","-277,015"
470,"649,003","24,589,685","7,479,689","1,749,835","380,681","98,614","-310,464"
470,"653,736","22,664,867","666,675","1,192,398","243,589","-57,986","-460,253"
470,"658,47","20,444,916","6,047,213","1,163,268","392,154","188,734","-13,119"
470,"663,206","18,168,313","595,208","1,196,991","383,982","-88,707","-251,138"
470,"667,944","17,108,657","5,229,324","162,562","596,377","283,398","-59,454"
470,"672,683","15,618,614","4,561,353","1,206,191","376,902","437,251","-75,115"
470,"677,424","14,252,174","4,322,702","945,282","701,026","289,643","-45,653"
470,"682,166","12,707,126","4,467,163","158,947","879,442","324,278","370,506"
470,"686,91","11,352,923","3,690,284","546,147","202,649","-296,587","-78,148"
470,"691,656","9,716,697","3,433,848","663,367","315,738","-31,581","-142,053"
470,"696,403","9,919,668","2,884,364","511,812","351,703","159,903","-559,413"
470,"701,151","8,848,091","3,019,318","1,167,114","713,245","616,121","373,126"
470,"705,901","7,594,391","1,898,605","543,491","-477,965","-29,682","-214,462"
470,"710,652","7,058,892","253,161","150,683","33,558","-100,294","234,241"
470,"715,404","6,735,079","2,363,755","866,115","390,778",45,"35,684"
470,"720,158","6,015,532","1,873,202","772,105","223,139","-205,595","-1,687"
470,"724,913","5,459,109","1,464,967","487,405","226,187","-330,659","-365,305"
470,"729,669","5,475,227","237,625","879,408","791,502","1,037,484","756,362"
470,"734,427","4,406,472","913,564","35,599","-53,829","-53,808","-714,851"
470,"739,185","444,218","928,382","39,983","109,084","-363,225","381,449"
470,"743,945","3,343,616","1,077,373","111,113","-185,475","-18,682","-407,776"
470,"748,706","3,108,344","508,814","-451,549","-376,322","-225,971","-113,288"
470,"753,468","2,441,957","961,371","306,958","-57,663","-882,631","114,927"
470,"758,231","2,823,794","1,283,425","-7,875","275,915","-39,304","-98,338"
470,"762,995","2,028,344","201,156","-461,428","-561,587","-80,776","-441,416"
470,"767,761","2,709,436","348,919","-81,944",0,"-307,217","-163,777"
470,"772,527","1,546,912","-28,856","-308,949","102,578","123,224","-473,419"
470,"777,294","2,519,735","1,088,649","1,088,007","70,431","746,925","491,288"
470,"782,062","1,879,329","669,422","108,213","517,839","539,433","65,292"
470,"786,831","934,217","88,888","355,357","199,898","-687,956","19,988"
470,"791,601","151,784","825,777","245,246","44,782","312,047","178,392"
470,"796,371","2,389,789","1,240,537","1,400,034","918,183","597,166","322,109"
470,"801,143","1,245,036","721,465","437,935","649,522","76,259","18,371"
470,"805,915","990,259","97,606","819,336","60,733","70,911","296,784"
470,"810,688","339,845","-98,803","-268,639","-339,229","-113,342","-296,883"
470,"815,461","1,089,293","296,917","325,081","56,858","339,183","169,797"
470,"820,236","580,143","183,943","-56,503","296,398","183,523","-310,497"
470,"825,011","792,092","565,684","226,304","494,541","-27,806","254,596"
460,"246,67",0,0,0,0,0,0
460,"251,159",0,0,0,0,0,0
460,"255,652",0,0,0,0,0,0
460,"260,149",0,0,0,0,0,0
460,"264,65",0,0,0,0,0,0
460,"269,154",0,0,0,0,0,0
460,"273,662",0,0,0,0,0,0
460,"278,174",0,0,0,0,0,0
460,"282,689",0,0,0,0,0,0
460,"287,208",0,0,0,0,0,0
460,"291,73",0,0,0,0,0,0
460,"296,256",0,0,0,0,0,0
460,"300,786",0,0,0,0,0,0
460,"305,319",0,0,0,0,0,0
460,"309,855",0,0,0,0,0,0
460,"314,395",0,0,0,0,0,0
460,"318,939",0,0,0,0,0,0
460,"323,486",0,0,0,0,0,0
460,"328,036",0,0,0,0,0,0
460,"332,59",0,0,0,0,0,0
460,"337,147",0,0,0,0,0,0
460,"341,708",0,0,0,0,0,0
460,"346,272",0,0,0,0,0,0
460,"350,839",0,0,0,0,0,0
460,"355,409",0,0,0,0,0,0
460,"359,983",0,0,0,0,0,0
460,"364,56",0,0,0,0,0,0
460,"369,14",0,0,0,0,0,0
460,"373,724",0,0,0,0,0,0
460,"378,31",0,0,0,0,0,0
460,"382,9",0,0,0,0,0,0
460,"387,493",0,0,0,0,0,0
460,"392,089",0,0,0,0,0,0
460,"396,689",0,0,0,0,0,0
460,"401,291",0,0,0,0,0,0
460,"405,896",0,0,0,0,0,0
460,"410,505",0,0,0,0,0,0
460,"415,116",0,0,0,0,0,0
460,"419,731",0,0,0,0,0,0
460,"424,348",0,0,0,0,0,0
460,"428,968",0,0,0,0,0,0
460,"433,592",0,0,0,0,0,0
460,"438,218",0,0,0,0,0,0
460,"442,847",0,0,0,0,0,0
460,"447,479",0,0,0,0,0,0
460,"452,114",0,0,0,0,0,0
460,"456,751",0,0,0,0,0,0
460,"461,392",0,0,0,0,0,0
460,"466,035",0,0,0,0,0,0
460,"470,681","21,461,174","821,406","2,410,463","1,484,467","364,979","1,313,691"
460,"475,329","26,389,911","8,610,532","2,135,145","484,893",-146,"-194,187"
460,"479,98","32,225,453","11,583,296","3,257,821","1,133,671","108,535","-156,767"
460,"484,634","40,197,603","13,827,936","3,198,812","908,133","60,351","-157,724"
460,"489,291","51,246,778","17,406,957","4,158,677","1,276,078","97,112","-303,973"
460,"493,95","63,219,135","21,709,493","5,916,903","1,542,354","522,278","97,199"
460,"498,612","75,734,855","26,089,708","6,999,694","2,372,879","620,754","632,788"
460,"503,276","90,151,397","29,507,528","7,530,082","1,905,779","509,744","-73,064"
460,"507,943","103,678,544","35,053,199","9,315,299","2,703,691","1,200,419","230,433"
460,"512,612","114,361,615","38,116,298","10,573,121","2,985,395","1,179,946","722,421"
460,"517,284","122,766,044","41,226,568","10,965,606","2,749,176","540,284","456,099"
460,"521,959","129,443,321","43,512,085","11,373,673","3,153,888","1,103,316","443,545"
460,"526,635","133,920,276","44,950,924","12,041,505","3,510,593","1,003,155","322,446"
460,"531,314","137,644,146","45,097,324","12,371,603","3,427,029","886,792","563,067"
460,"535,996","139,152,066","45,839,432","12,079,723","3,371,924","1,015,164","45,892"
460,"540,68","141,010,557","45,898,907","12,299,643","3,762,714","1,225,543","796,095"
460,"545,366","139,381,006","45,272,362","1,183,466","3,188,477","1,037,781","567,522"
460,"550,055","135,868,406","43,528,185","11,542,828","323,543","733,809","11,574"
460,"554,746","132,388,716","43,231,212","11,222,313","3,004,339","863,619","462,679"
460,"559,439","126,698,022","41,566,771","10,889,327","285,352","694,373","3,764"
460,"564,134","121,051,978","38,679,143","9,866,781","2,930,401","90,449","-22,968"
460,"568,832","116,033,639","3,705,223","10,078,401","2,859,933","734,434","528,184"
460,"573,532","107,126,725","34,765,259","8,277,944","1,993,227","103,859","-677,984"
460,"578,234","99,856,052","32,088,683","8,518,155","1,937,306","382,097","-145,166"
460,"582,938","951,782","29,922,233","8,614,612","212,944","865,174","372,629"
